store_id,item_id,sale_id,sale_date,sale_amount,item_upc14,item_upc12,item_brand,item_name,item_price,store_address,store_zipcode,store_city,store_state
1,3,37208,2014-11-19,41,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37209,2014-11-20,41,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37210,2014-11-21,44,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37211,2014-11-22,38,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37212,2014-11-23,41,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37213,2014-11-24,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37214,2014-11-25,34,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37215,2014-11-26,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37216,2014-11-27,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37217,2014-11-28,32,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37218,2014-11-29,31,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37219,2014-11-30,39,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37220,2014-12-01,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37221,2014-12-02,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37222,2014-12-03,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37223,2014-12-04,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37224,2014-12-05,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37225,2014-12-06,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37226,2014-12-07,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37227,2014-12-08,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37228,2014-12-09,21,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37229,2014-12-10,14,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37230,2014-12-11,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37231,2014-12-12,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37232,2014-12-13,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37233,2014-12-14,32,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37234,2014-12-15,15,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37235,2014-12-16,17,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37236,2014-12-17,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37237,2014-12-18,18,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37238,2014-12-19,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37239,2014-12-20,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37240,2014-12-21,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37241,2014-12-22,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37242,2014-12-23,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37243,2014-12-24,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37244,2014-12-25,17,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37245,2014-12-26,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37246,2014-12-27,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37247,2014-12-28,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37248,2014-12-29,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37249,2014-12-30,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37250,2014-12-31,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37251,2015-01-01,18,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37252,2015-01-02,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37253,2015-01-03,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37254,2015-01-04,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37255,2015-01-05,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37256,2015-01-06,16,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37257,2015-01-07,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37258,2015-01-08,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37259,2015-01-09,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37260,2015-01-10,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37261,2015-01-11,33,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37262,2015-01-12,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37263,2015-01-13,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37264,2015-01-14,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37265,2015-01-15,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37266,2015-01-16,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37267,2015-01-17,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37268,2015-01-18,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37269,2015-01-19,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37270,2015-01-20,17,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37271,2015-01-21,15,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37272,2015-01-22,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37273,2015-01-23,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37274,2015-01-24,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37275,2015-01-25,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37276,2015-01-26,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37277,2015-01-27,17,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37278,2015-01-28,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37279,2015-01-29,21,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37280,2015-01-30,15,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37281,2015-01-31,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37282,2015-02-01,32,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37283,2015-02-02,13,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37284,2015-02-03,15,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37285,2015-02-04,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37286,2015-02-05,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37287,2015-02-06,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37288,2015-02-07,38,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37289,2015-02-08,38,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37290,2015-02-09,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37291,2015-02-10,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37292,2015-02-11,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37293,2015-02-12,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37294,2015-02-13,15,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37295,2015-02-14,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37296,2015-02-15,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37297,2015-02-16,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37298,2015-02-17,23,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37299,2015-02-18,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37300,2015-02-19,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37301,2015-02-20,21,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37302,2015-02-21,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37303,2015-02-22,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37304,2015-02-23,21,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37305,2015-02-24,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37306,2015-02-25,23,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37307,2015-02-26,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37308,2015-02-27,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37309,2015-02-28,18,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37310,2015-03-01,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37311,2015-03-02,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37312,2015-03-03,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37313,2015-03-04,21,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37314,2015-03-05,34,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37315,2015-03-06,26,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37316,2015-03-07,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37317,2015-03-08,36,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37318,2015-03-09,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37319,2015-03-10,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37320,2015-03-11,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37321,2015-03-12,25,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37322,2015-03-13,33,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37323,2015-03-14,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37324,2015-03-15,46,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37325,2015-03-16,20,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37326,2015-03-17,23,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37327,2015-03-18,29,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37328,2015-03-19,33,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37329,2015-03-20,44,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37330,2015-03-21,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37331,2015-03-22,32,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37332,2015-03-23,28,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37333,2015-03-24,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37334,2015-03-25,22,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37335,2015-03-26,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37336,2015-03-27,30,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37337,2015-03-28,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37338,2015-03-29,31,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37339,2015-03-30,19,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37340,2015-03-31,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37341,2015-04-01,38,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37342,2015-04-02,34,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37343,2015-04-03,37,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37344,2015-04-04,38,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37345,2015-04-05,35,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37346,2015-04-06,36,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37347,2015-04-07,45,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37348,2015-04-08,27,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37349,2015-04-09,37,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37350,2015-04-10,39,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37351,2015-04-11,39,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37352,2015-04-12,41,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
1,3,37353,2015-04-13,24,23923330139,23923330139,Earths Best,Earths Best Organic Fruit Yogurt Smoothie Mixed Berry,2.43,12125 Alamo Ranch Pkwy,78253,San Antonio,TX
